cat,date,des,done,duration,grp,id,name,prj,tags
Navigation,2023-03-01,,true,15m,Personal,55cc7e13-9c2c-4061-a6f1-106a29aeb21f,German,German,
Cosmic Engine,2023-02-27,,true,7m,Personal,baf1dd03-83d4-476c-b143-9410b6d2d28a,Logics,Info-Processor,mf-learning
Business,2023-03-07,,true,2h,Personal,f1ab3e8d-527b-41a0-86e9-abe1d8ac180f,Hidden Champion,Business,
Operation,2022-11-17,,true,1:30,MFVN,73c4f06e-5287-4245-8b97-27b0dd0877e2,ID Screen migrate fix,marketflow,
Operation,2022-1023-26,,true,30m,Personal,1ae84991-2160-40db-a05d-3c02d193ae8b,Set up custom font,mf-websites,mf-learning
Operation,2023-03-23,,true,54m,MFVN,5294e52c-2c4f-42a5-86fe-8fdd5a66b390,Sync call,marketflow,mf-com
Engineering,2022-12-30,,true,15m,Personal,923bb1ee-4e84-4cd3-a4e1-2104b6610bd6,Vue,Aesthetics,mf-learning
Cosmic Engine,2023-05-05,,true,10m,Personal,a06408fd-64ae-4754-80d0-0ad2e7d6e93e,Writing,Navigation,
Operation,2023-02-16,,true,4:52,MFVN,097a403c-c44d-4065-9aa8-b56375ff3dbe,Breach funnel design,mf-funnel,
Operation,2023-05-01,,true,10m,MFVN,5a851074-1119-4af2-8612-577aaaf399a5,Update UI funnel,mf-funnel,
Operation,2023-03-20,,true,17m,MFVN,f07ac453-ba58-47f5-a12c-14d1df63bae3,Work with Kami,marketflow,
Operation,2023-02-05,,true,32m,Personal,9dc6b39e-42bf-466b-bfcd-ebe1ceaf5fb7,Management,Programming,
Operation,2023-05-27,,true,20m,MFVN,81d0a9de-03e0-49fd-8cf3-d8b9c8b14602,Git & github,marketflow,mf-learning
Aesthetics,2023-04-01,,true,3m,Personal,0a37a4c1-241b-4c1d-9a01-48ad02a7fcfa,Liebesfreud,Liebesfreud,
Operation,2023-04-14,,true,22m,MFVN,c56a31c9-0ec7-4376-8ec8-a5cf222a0cca,Sync call,,mf-com
Operation,2022-11-06,,true,2m,MFVN,501732d7-babb-48b5-b732-c9fc1d325f03,Update pr,Analytics,
Operation,2022-12-16,,true,40m,MFVN,0d59a33d-b242-4cdc-974c-a4f6a35dce28,Try to redirect www,marketflow,
Operation,2022-1023-06,,true,0:35,MFVN,20d36601-4d8c-47fd-8a53-c66c250e68a6,Trouble shoot automation (MF file has a typo & connection error),marketflow,
Engineering,2023-01-17,,true,20m,Personal,fbe3a0e4-5cda-42a3-90ac-a9d4631e0a8e,Service worker,Web dev,mf-learning
Operation,2023-02-20,,true,2:14,Personal,712fdedd-f6cb-4698-9354-b21bb6ea2c0c,Sorting notes,marketflow,
Operation,2023-04-13,,true,15m,MFVN,4404c3c7-29cd-42c6-a3ea-d9c648cde606,Update UI bank pages,mf-websites,
Operation,2022-12-21,,true,30m,MFVN,7e83251f-ea75-455f-914a-461095b20957,Update style f2 funnel,Cosmic Engine,
Operation,2022-1023-28,,true,15m,MFVN,183c9d23-fd35-43e7-b575-cd0a60e97ea3,Remove optinal fields,Analytics,
Operation,2023-01-28,,true,45m,MFVN,60da5df1-5a82-4b3d-87e8-3cdc74f97651,Create UK desktop funnel instance,Business,
Aesthetics,2023-01-19,,true,15m,Personal,31f3805a-0bc5-4c44-9004-fa43ca1f57a8,Writing,marketflow,
Engineering,2023-04-11,,true,0.06319444444,Personal,1fef4de0-b2ff-4579-a7ce-42cbfe712e01,Angular vs React vs Vue,Angular,
Business,2023-02-02,,true,2:30,Personal,20718a32-5a81-4507-ad42-4a3105eb8e51,Buy lights and decor items for meeting,Liebesfreud,
Operation,2023-05-15,,true,22m,MFVN,c3d5e763-3c6f-42a9-9022-c94311794d0d,Asana; Skype; ...,marketflow,
Operation,2022-1023-04,,true,0:05,MFVN,c6b883f5-05bc-496b-8476-c5a2fd15b22b,Review work log sheet,marketflow,mf-others
Operation,2023-02-03,,true,9m,MFVN,3f6fd3fd-2db4-4465-a24f-2a557210e107,Sync call,marketflow,mf-com
Operation,2023-02-28,,true,35m,MFVN,c8c10c1f-9d96-4ff2-87e2-5eed09e1b046,Update UI,mf-funnel,
Engineering,2023-05-19,,true,7h,Personal,34dbaaba-3a49-439f-8120-976589034e86,Gemo,Navigation,mf-learning
Operation,2023-05-16,,true,13m,MFVN,30a0bf99-100c-4313-b475-bda6b4dcc4d4,Sync call,marketflow,mf-com
Operation,2022-1023-04,,true,0:05,MFVN,2ac1cca6-b42e-4d52-9792-05571eae9934,Improve UI: add padding header text,marketflow,
Operation,2023-01-11,,true,22m,MFVN,e056a2f7-6598-4f99-8fb5-43a2cd2e1574,Funnel dev,mf-funnel,
Operation,2022-12-22,,true,2:10,MFVN,14a8072f-316c-4e01-a78b-d5f592da4734,Adding new site,Business,
Operation,2022-11-30,,true,60m,MFVN,f14ebc02-7939-4351-be16-039678819937,Savings center cancel descriptor,marketflow,
Operation,2023-05-12,,true,2:10,MFVN,c802eb07-1916-4b5e-ba3d-15c88699f419,Authentication,marketflow,
Operation,2023-04-19,,true,0.0625,Personal,1532c769-9560-411d-ad4f-f90f3ce16f89,Thế giới quan: Destructuring reality,Cosmic Engine,
Operation,2023-01-19,,true,0.06597222222,MFVN,a4234095-0600-4c0b-a2f7-7cbd329f656c,UI changes,mf-ids-vertical,
Operation,2023-04-19,,true,34m,MFVN,e749fb35-76cb-4f4d-ac97-834ffe319eda,Sync call,,mf-com
Operation,2022-12-20,,true,20m,MFVN,3596a8c3-7529-4594-84a5-74b145770d2d,Descriptor,Aesthetics,
Operation,2022-1023-04,,true,0:40,MFVN,d9724ed6-0ddd-473d-8fee-3ba895ea0f02,Remove white background gif,marketflow,
Operation,2022-11-24,,true,20m,MFVN,33be37b9-13da-4244-be8f-83c0addaba86,ID Screen + Savings vertical,marketflow,
Operation,2022-12-27,,true,31m,MFVN,76765c8b-137d-4de9-b47b-517bf8627dea,ID Screen vertical,Business,
Engineering,2022-11-10,,true,10m,Personal,a5b4ae28-b230-4426-9e59-2862a7c36e4e,Elementor vs Webflow,marketflow,mf-learning
Aesthetics,2022-12-21,,true,55m,Personal,2dbd5921-6817-4ab3-9cb9-498b42637cfa,The dessin art,Aesthetics,
Operation,2022-12-29,,true,1:02,MFVN,f7cfe2aa-b5d9-4cee-8d4f-87a555fefcb1,Risk Gateway,Aesthetics,
Cosmic Engine,2023-04-17,,true,30m,Personal,853600c0-c10d-4a6c-be35-5c08473e512a,Writing,Navigation,
Aesthetics,2023-03-20,,true,5m,Personal,11ee7e58-dea8-4437-bfb6-be109d72155c,Colors,Values,
Operation,2023-03-15,,true,13m,MFVN,72daac09-fa9e-4fdc-bd8f-667a73b90a66,Update funnel,mf-funnel,
Navigation,2023-04-21,,true,12m,Personal,658d4c1f-cb64-43fa-b6d5-30134689ab9b,German,German,
Engineering,2022-1023-27,,true,10m,Personal,b0b312fb-c167-48a3-b435-5e426cf8ff8a,Web security,Web dev,mf-learning
Operation,2023-05-15,,true,28m,MFVN,4e32c19f-fa13-46d9-b7cb-ffa9c042c457,Sync call,marketflow,mf-com
Engineering,2023-01-16,,true,1:24,Personal,6e288ede-9e05-413b-ab2c-9de3080ebbba,Render strategy,Web dev,mf-learning
Operation,2023-02-16,,true,35m,MFVN,bc6a6584-5cef-46f1-b5a1-00aca1f45d49,Deploy funnel,mf-funnel,
Operation,2023-03-06,,true,2:37,MFVN,78dd5516-a3de-4404-b35f-bfda0991689f,Alerio site,marketflow,
2m,MFVN,,true, Skype,marketflow,53b383f4-fc32-4703-a613-819ca3959fb3,Asana,Operation,2023-04-11
Operation,2023-04-05,,true,0.04375,MFVN,fc9bc94b-83c4-49a2-9053-9e048218e67d,Update UI bank pages,mf-websites,
Engineering,2022-1023-28,,true,30m,Personal,eeaf841f-cb9f-466a-bced-7e3f1f750a33,How to deploy website,AWS,mf-learning
Operation,2023-04-14,,true,48m,MFVN,97e8df55-980c-4b46-b836-1704864a5bd1,Sync call,,mf-com
Engineering,2023-02-18,,true,1:10,Personal,951f58eb-f42e-433c-8b3c-91adf37ef218,AWS,AWS,mf-learning
Engineering,2022-12-07,,true,10m,Personal,9af677fc-f2b7-48a4-b932-c5da2d35da73,2023 Web dev trend,Web dev,mf-learning
Operation,2022-12-29,,true,55m,MFVN,71524e24-0812-4427-b34a-4ac37c9ecdaf,Risk Gateway - authentication,Web design,
Aesthetics,2023-02-01,,true,10m,Personal,48ff778f-0f3d-4951-9d30-ca762125d95b,Music exercise (be one with music),marketflow,
Operation,2022-12-15,,true,2:25,MFVN,20fb88f1-e17d-450e-80b3-f7e8e3a788cc,Deploy automation on PC,Web dev,
Operation,2023-04-13,,true,20m,MFVN,4c6bb162-bd5b-4cb2-9bb9-50f210e61e7c,Sync call,,mf-com
Engineering,2023-01-08,,true,1:20,Personal,49c610b5-d8d2-4222-a2ed-6e02151c59f7,Vue reactivity,Business,mf-learning
Operation,2023-02-13,,true,3m,Personal,061bafd7-98c3-40fe-bf88-fa10b8466752,Management,Web Backend,
Operation,2022-1023-04,,true,0:05,MFVN,517ca5f3-392a-4564-8624-bf63a5460563,Review work log sheet,marketflow,mf-others
Business,2023-04-21,,true,15m,Personal,3d9b713c-930f-49e6-a5eb-d21bf367cf27,Money multiplier,Finance,
Engineering,2022-1023-06,,true,1:00,Personal,819e2651-2c98-43d0-92c6-e444130ffb4e,Vue Router 1,Vue,mf-learning
Engineering,2023-01-07,,true,54m,Personal,e870481d-2b41-45d6-a2e8-950d37f851e1,Vue,mf-member-mgmt,mf-learning
Engineering,2023-05-09,,true,1:08,Personal,0b74bc64-b754-4dae-821d-4798a7b4cfaa,Management app,Management,
Operation,2023-02-19,,true,29m,MFVN,d1d035e1-de59-4d61-9ff4-046a86941693,Update UI,mf-funnel,
Engineering,2022-12-24,,true,40m,Personal,b4c8e50e-0ace-4183-afe0-2d7973054d58,Vue,Liebesfreud,mf-learning
Operation,2022-1023-26,,true,10m,MFVN,07412791-0e72-429c-9dd6-3c10086cf58c,Update campaign,Business,
Aesthetics,2023-02-10,,true,5m,Personal,387c8dd9-4381-4466-ac7b-23ef28f40495,Liebesfreud,mf-funnel,
Operation,2022-1023-05,,true,0:41,MFVN,31b78fac-a21f-4934-b316-781dccca1e8b,Improve UI: Prepopulate dob field (!),marketflow,
Operation,2022-12-30,,true,16m,MFVN,94cab920-15bd-4b48-9ea2-eb11fc481cc4,Implement logout,mf-risk-gateway,
Operation,2023-02-19,,true,3:10,Personal,b9197886-ef1c-4ffc-ab67-4de2d262dcd9,Clean notes,,
Navigation,2023-05-22,,true,3m,Personal,e61be7ad-7966-473c-b1b6-69d88f62812b,German,German,
Aesthetics,2023-02-20,,true,30m,Personal,9a14938a-a35c-4182-82bd-0e2b4e03ed2b,Aesthetics,Aesthetics,
Operation,2023-05-25,,true,2:45,MFVN,82a7f104-ea2b-46f6-a4d0-e127bfc83849,Update UI websites,mf-member-mgmt,
Operation,2023-04-06,,true,0.05208333333,MFVN,ece41e35-624a-4800-8e56-fd245ce86659,Update UI funnel,mf-funnel,
Operation,2023-02-09,,true,1:28,MFVN,416d597d-6d56-4f43-866f-796ef7f482c7,Update UI,marketflow,
Operation,2023-03-02,,true,21m,Personal,ee5b6c31-5625-4eb3-8142-5d5c09a07d07,Management,Management,
Business,2023-02-20,,true,9m,Personal,428d4e5f-05ff-47cf-9114-8219cec31403,Business (core arch angels),HR,
Operation,2023-03-02,,true,3:05,MFVN,4dd77cf2-6bdf-468c-b71a-9f9491b71dde,Create API,mf-funnel,
Aesthetics,2023-03-05,,true,5m,Personal,b774631f-2991-490b-913a-5dd7b1849402,Liebesfreud,Liebesfreud,
Operation,2022-12-04,,true,36m,MFVN,b0ada571-76c6-4d9e-bef7-6af9d20862d5,Refactor CSS,marketflow,
Operation,2022-12-12,,true,29m,MFVN,2a9aad7c-2de2-443d-842e-25d368ef705b,Email refactor,marketflow,
Business,2023-03-22,,true,3m,Personal,cafbf627-cf10-4084-9338-8337aadcbf92,Business,Business,
Operation,2023-01-19,,true,55m,MFVN,70e84bb1-5906-485d-928c-8b6a10b4079d,UI changes,mf-ids-vertical,
Operation,2023-04-20,,true,32m,MFVN,86c1a29b-6dd7-4a5c-814c-890c931f19b8,Sync call,,mf-com
Engineering,2023-01-29,,true,20m,Personal,da9aa781-389c-43e4-b80b-a4162fd979e9,Web development MDN,Business,mf-learning
Operation,2023-03-22,,true,10m,MFVN,6e00eecf-7fd2-4368-8d7b-885c09f878f2,Update work log spreadsheet,marketflow,mf-others
Operation,2022-11-30,,true,33m,MFVN,d40ce3c3-e008-4c91-9c78-5a34bfe8db9d,Savings Play,marketflow,
Operation,2023-03-19,,true,10m,Personal,1466329d-8742-41ed-bcf3-e3e4ff898004,Cleanup notes,,
Engineering,2023-05-21,,true,18m,Personal,bf0ed90c-cd74-421b-be0f-2b11ce2a9eec,Gemo,Navigation,
Engineering,2023-04-10,,true,0.07638888889,Personal,f22bb5af-03fd-49ea-9b3b-14aa019857db,Lex Fridman Sam Altman OpenAI CEO,AI,
Operation,2022-12-08,,true,15m,MFVN,b1791473-48b6-46dc-81e3-8b1b22e44a81,Fix section size Mysavingsdaily,marketflow,
Aesthetics,2022-12-24,,true,30m,Personal,54f5cc4d-372d-448d-ab61-ce585e1be919,The dessin art,Values,
Operation,2023-05-16,,true,3m,MFVN,308b1767-5076-4001-9e9f-e89f1f4a1dd2,Update UI funnel,mf-funnel,
Operation,2023-04-30,,true,27m,MFVN,4abdd7d0-31b9-40a9-800f-88939d3d0bd3,Update UI funnel,mf-funnel,
Engineering,2022-12-28,,true,5m,Personal,8b383d75-1ea7-41f4-976e-f29456246d3d,Vue,Vue,mf-learning
Operation,2023-03-29,,true,25m,MFVN,6cca9191-d37c-4ef1-9b6a-aaf0e422ce3e,Work with Kami ,marketflow,
Engineering,2023-01-30,,true,13m,Personal,7802b8b2-3aa5-4aab-ba37-85981c8f68f4,Javascript,marketflow,mf-learning
Operation,2023-05-05,,true,40m,MFVN,ef56b47a-bff3-4f1b-9031-5a14c8fb7072,Update UI funnel,mf-funnel,
Operation,2023-02-22,,true,5m,MFVN,789a48d5-793f-4ce1-87dd-bd30d162e3f2,Deploy & create pr,marketflow,
Aesthetics,2022-12-31,,true,45m,Personal,93b5d016-a122-4a9b-84a8-ae2cf8f00750,The dessin art,Vue,
Operation,2022-11-17,,true,30m,MFVN,7448565e-c6c7-49a0-becf-f465f7d60db9,MS Daily,marketflow,
Engineering,2022-1023-14,,true,3:20,Personal,d1a3313f-72e7-407c-ad57-b92524643db1,Vue Router + Vue practice,Analytics,mf-learning
Operation,2023-05-18,,true,11m,MFVN,29e9d233-e567-45cc-9c0f-1eeffb74e3e4,Upload backup,marketflow,
Operation,2023-01-31,,true,1:55,MFVN,bff503fe-0125-44d7-8458-764d5a312879,Onboarding Hải,marketflow,mf-others
Aesthetics,2023-03-25,,true,26m,Personal,cf7d943e-1940-4ed9-aae8-9b8e742d00df,Liebesfreud,Liebesfreud,
Operation,2023-04-03,,true,0.09166666667,MFVN,4e12bdf5-1ff9-425a-b1e8-3a7020dbde1b,Update UI bank pages,mf-websites,
Operation,2023-03-20,,true,40m,MFVN,12452c0b-98e4-4f2c-93ab-fdca9098bf89,Update funnel,mf-funnel,
Engineering,2023-05-05,,true,0.2208333333,MFVN,cf1bd5a8-6cd4-45af-8ac6-d3cde0f5e93b,Automate email process with AI,mf-websites,mf-delivery
Operation,2023-01-31,,true,1h,MFVN,55541f26-0dbc-42da-81ed-7903dc4f2f2c,Card validation,marketflow,
Operation,2022-12-13,,true,27m,MFVN,1e7fdc29-312d-470c-973d-93d5f14b4be6,Savings Center,Vue,
Engineering,2023-01-06,,true,15m,Personal,1598b9ca-b576-4f02-ad59-9423fba5e342,Angular,Angular,mf-learning
Operation,2023-03-17,,true,5m,Personal,6a67a79b-7010-40b1-8f46-eb658cfa34f1,Management,Management,
Navigation,2023-02-23,,true,10m,Personal,0799cf76-095a-4573-b544-8652dacc8db2,German,German,
Business,2022-12-14,,true,40m,Personal,df93bf7b-c66f-4ebf-9ddf-1ca072d70d98,Avoid tarpit ideas - Y combinator,marketflow,
Business,2023-02-09,,true,7m,Personal,31761fe1-5508-42fd-9dc4-b71905d9c294,3d printing,Management,
Engineering,2022-12-14,,true,20m,Personal,6dbf93cb-e1c6-4b2f-bcc7-9ca6ce633546,Vue,Vue,mf-learning
Operation,2022-12-08,,true,1:25,MFVN,8c81828e-25a1-463e-bcb4-1d9fa8f832d5,Fix login button,Navigation,
Operation,2023-01-04,,true,30m,MFVN,a7358001-1cda-45d4-83db-c9e7331e4795,Risk Gateway - Migrate config to aws,mf-risk-gateway,
Engineering,2023-05-26,,true,6m,Personal,329e1d28-c4f7-46c1-ae3a-7b3a90c15932,Gemo,Navigation,
Operation,2023-04-27,,true,31m,MFVN,d3589af9-1912-4ff1-8d90-051c2d281567,Work with Kami,marketflow,
Operation,2022-11-24,,true,51m,MFVN,ad2eca53-3fe4-4c6b-abf9-5053c94b338c,ID Screen + Savings vertical,marketflow,
Operation,2023-01-05,,true,25m,MFVN,6e92cf47-04be-4b9b-b5a3-614e5395dde7,ID Screen vertical - fix validation,mf-risk-gateway,
Operation,2023-05-22,,true,45m,MFVN,069dd69a-56ef-48fe-aa72-ea68d073a5cc,Update UI websites,mf-member-mgmt,
Operation,2023-01-25,,true,25m,Personal,d16ba8cd-c47f-4308-ab81-2f5a2911e6c6,Organizing notes,,
Operation,2022-12-05,,true,40m,MFVN,3f884a5b-00f4-48e9-a610-ca8c8c98f833,ID Screen + Savings Vertical,marketflow,
Operation,2023-04-10,,true,7m,Personal,597211d1-90de-480c-8300-39395940c0cc,Management,Management,
Operation,2023-02-02,,true,5m,MFVN,70f124cd-0282-4f5b-861d-34841e51c6ad,Asana,Programming,
Operation,2023-02-25,,true,4m,Personal,1d80d69a-5edf-467d-895d-d13aaab8b1e9,Management,Management,
Business,2023-03-23,,true,2m,Personal,5c07496e-c34d-4742-aab1-0b3fce451db3,Business,Business,
Operation,2023-05-04,,true,30m,MFVN,297aff68-a855-40db-9d77-d3d3701736a7,Update UI funnel,mf-funnel,
Aesthetics,2023-04-01,,true,3m,Personal,2b83a319-3bc2-4d15-a21a-37099fd54f7d,Liebesfreud,Liebesfreud,
Engineering,2023-04-16,,true,0.0875,Personal,3139180e-a05c-4922-ae24-ee84df4a119c,CS50,CC++,mf-learning
Operation,2022-11-02,,true,5m,MFVN,c5973c95-ac94-4ea6-bb7c-362f8dd85489,Reply KNK,Analytics,
Operation,2023-04-20,,true,26m,MFVN,0e7b07b1-7633-4b26-8580-80514c4f5134,Update UI bank pages,mf-websites,
Operation,2023-03-16,,true,1:13,MFVN,a25e1c3d-96a9-46b4-84c8-9e7619b41f73,Update descriptor,mf-descriptor,
Operation,2023-03-03,,true,10m,MFVN,ec2777c7-c1c9-400f-888c-dc02a470753e,Skype,marketflow,mf-com
Operation,2023-02-22,,true,26m,MFVN,5f702323-e528-4cad-8c76-5920997c16f1,Sync call,marketflow,mf-com
Cosmic Engine,2023-04-14,,true,25m,Personal,85c6615a-15a0-485c-a021-cb65a50802ba,Writing,Navigation,
Operation,2023-02-10,,true,20m,MFVN,91efbccf-656d-4f3a-940d-3368d44d7862,Create PR for Hải,marketflow,
Operation,2022-12-01,,true,58m,MFVN,4679b942-da27-4959-baba-1896f11c12bc,Savings vertical + ID Screen,marketflow,
Operation,2023-01-17,,true,22m,MFVN,b1507c17-0008-4a70-9591-03988ed29705,SSCrdit,Web dev,
Navigation,2023-04-03,,true,5m,Personal,88bf1a10-4fd6-4f13-b339-3ff57a25e5d9,German,German,
Operation,2023-03-06,,true,20m,MFVN,c427d2a7-663e-483b-9255-b3a250f52296,Update descriptor,mf-ids-vertical,
Operation,2023-05-23,,true,2:04,Personal,4168b855-39ac-472f-8ecd-9f4f5bb7ad93,Management app,Management,mf-learning
Operation,2022-1023-03,,true,1:00,MFVN,80422db6-827f-4153-b016-67c116a7c7bf,Apply PostCSS (>>),marketflow,
Operation,2023-01-13,,true,55m,MFVN,15770986-194d-4e10-ad62-3fdc44bcb846,Update funnel UI,mf-member-mgmt,
Operation,2023-04-19,,true,54m,MFVN,15c34452-2f56-40a2-94ed-2db821cb6841,Add forgot password page,mf-websites,
Operation,2023-02-01,,true,20m,MFVN,0368c7f4-e5f8-426e-bfd1-55674ae09500,Password standardizing,Docker,
Operation,2023-01-18,,true,5m,MFVN,188cfc46-c8b9-436c-bc52-6c039fc60e8e,Funnel set up,marketflow,
Operation,2023-04-03,,true,7m,Personal,3d5ca6fc-4bfc-4f11-aa31-f29c57bffa02,Management,Management,
Operation,2023-02-10,,true,10m,MFVN,3ca1cf17-57b1-43f8-8733-fe4c113be2ee,Migrate website,marketflow,
Engineering,2023-01-10,,true,35m,Personal,7447ae65-e425-4ebf-b9c0-036ebc768677,Javascript,mf-risk-gateway,mf-learning
Aesthetics,2022-12-19,,true,4m,Personal,7a35e3f6-ca6b-4744-93a5-e92c28803914,The art of buying art,Aesthetics,
Operation,2023-03-02,,true,1:20,MFVN,becfe84a-1752-41cd-a99a-f282af3e7944,Update funnel,mf-funnel,
Operation,2022-11-24,,true,14m,MFVN,f3d9a858-a3b7-4c25-84d7-43e4b0b3619f,ID Screen + Savings vertical,marketflow,
Operation,2022-12-13,,true,49m,MFVN,d3dca284-4eb3-4066-b1ed-0c3725171e23,Savings Center,Vue,
Operation,2022-12-07,,true,22m,MFVN,b3e3124f-e3bd-4110-802b-d4849c3230b1,ID Screen + Savings vertical,marketflow,
Operation,2023-04-12,,true,47m,MFVN,df1185b6-440d-41dd-9158-f93f5d65f6f1,Update UI funnel,mf-funnel,
Operation,2023-05-24,,true,10m,MFVN,d4d341e9-6e18-4730-9396-5eac416c1336,Funnel naming,marketflow,
Engineering,2022-12-28,,true,30m,Personal,e30ddf54-ad11-4b6f-ac2d-539103d4fa20,Vue,mf-ids-vertical,mf-learning
Navigation,2023-05-02,,true,15m,Personal,02742652-6e2d-4e5b-9097-916ed54f86c8,German,German,
Operation,2022-12-05,,true,20m,MFVN,2955fd69-c977-470f-85fe-452f044e8267,ID Screen + Savings Vertical,marketflow,
Engineering,2022-1023-11,,true,0:30,Personal,5302e554-71ff-4af9-a697-f65323b03341,Vue practice,Vue,mf-learning
Operation,2022-12-30,,true,20m,MFVN,df210820-012a-4940-b189-14707255dbc9,Risk Gateway + mfvn SSO,marketflow,mf-com
Operation,2023-01-06,,true,30m,MFVN,6eb03fb5-bd4d-44ed-8f95-534a0f3af165,Rewatch call,marketflow,mf-others
Operation,2022-1023-04,,true,0:35,MFVN,0fea3511-2d03-4e09-8023-6e2d1bcbf96f,Improve UI: Change gif final thank you,marketflow,
Engineering,2023-04-13,,true,15m,Personal,befe2a18-3e06-45ee-b5c0-6e3e90b48d6d,AI stuff,AI,
Operation,2022-11-03,,true,1:15,MFVN,4a61bc2e-24b6-4be3-9d00-2c5014a98cd8,PCI turn off autocomplete,marketflow,
Navigation,2023-02-20,,true,20m,Personal,8e9f708c-1af1-4508-ba83-976dfa6d29cb,German,German,
Operation,2023-01-16,,true,25m,MFVN,f4131422-90e2-4d49-b02d-88ccd0c12b57,SSCrdit descriptor,Web dev,
Business,2023-01-12,,true,4m,Personal,d3c26d65-d65a-4dbf-bf20-6aafaacf9156,Peter Thiel,Business,
Navigation,2023-02-09,,true,3m,Personal,094b9bb1-7c0e-441a-9cbd-c80a56150de7,Writing,marketflow,
Operation,2023-01-19,,true,1h,MFVN,69cfd2e4-9205-4559-bb89-cc2805b26f14,Set up new site venturistsolutions.com,Vue,
Operation,2022-1023-16,,true,1:40,MFVN,6e670d5b-8779-4be9-906b-988ef6065e31,Improve UI,Management,
Operation,2023-03-10,,true,36m,MFVN,8109b952-aa25-4ac2-99d4-bad80828611e,Sync call,marketflow,mf-com
Operation,2022-1023-04,,true,0:05,MFVN,4fac0f1b-a69f-4355-a048-823d06af65a0,Improve UI: Add currency,Managment,
Operation,2023-05-17,,true,21m,MFVN,691558cb-7ba7-4fae-ab16-f571595af607,Sync call,marketflow,mf-com
Operation,2023-04-28,,true,21m,MFVN,75bf873b-f8c7-4560-a419-cc002353519d,Work with Kami,marketflow,
Operation,2023-02-01,,true,15m,MFVN,558e3f62-4efe-4d8e-9f99-1ac097d32a4e,Sync call,marketflow,mf-com
Operation,2023-04-04,,true,5m,MFVN,06fa036c-2ef7-4d5f-a001-b92309126c64,Add menu link to TrafficX in Vntech,marketflow,
Cosmic Engine,2023-04-17,,true,0.06944444444,Personal,7ab19e7f-8033-4345-b6d7-b214351909f7,Thế giới quan: Destructuring reality,Writing,
Engineering,2023-04-13,,true,0.06944444444,Personal,386d7be4-e439-4612-bc9c-3ecab0654951,CS50,CC++,mf-learning
Engineering,2023-01-12,,true,8m,Personal,9421e04b-8a9c-4526-be32-ef1eb857bfe8,Vue,Business,mf-learning
Operation,2023-03-22,,true,50m,MFVN,b7d5a0bc-9afa-495f-b446-c757dd014083,Risk Gateway front end,mf-risk-gateway,
Engineering,2023-03-13,,true,5m,Personal,9f62cf06-c207-4648-8b78-46aadce5b232,AWS,AWS,mf-learning
Aesthetics,2023-01-17,,true,20m,Personal,a3957411-a23a-4380-be2f-fdb97e6c43fb,Writing,Navigation,
Operation,2023-03-18,,true,32m,Personal,23c0362b-9583-4aa3-b42e-e5456e1afc82,Explore Viet Tech,Navigation,
Engineering,2023-02-06,,true,47m,Personal,05dfca30-94fa-4379-826e-8841ed7ae718,Backend,mf-funnel,mf-learning
Operation,2022-11-29,,true,53m,MFVN,54c684fe-513f-4393-9328-29f6a0b2be80,fix cancel,marketflow,
Operation,2023-01-31,,true,10m,MFVN,8779dad8-8603-4c5e-b6a2-6bd3c401a1ee,Funnel solution,mf-funnel,
Cosmic Engine,2023-05-02,,true,8m,Personal,5d80c4d2-8170-4c8e-a66d-b6916f88da88,Writing,Navigation,
Business,2022-1023-21,,true,15m,Personal,a56a5a94-2074-48fe-aae8-c6244c40a410,TCGS,CC++,
Operation,2022-11-01,,true,2:17,MFVN,d0cff3ad-f18a-4359-b2aa-3c784ebae630,IDScreen page 4,TCGS,
Operation,2023-03-20,,true,13m,MFVN,d1331ce0-9213-48ce-9faa-1305aa9ea014,Sync call,marketflow,mf-com
Navigation,2023-02-26,,true,3h,Personal,e2446ace-a838-4383-923e-83a6db3cb35c,VieNova talk,Navigation,
Operation,2023-01-05,,true,44m,MFVN,73166386-5b18-43ab-81c9-bf5da2b1aac8,Risk Gateway - Migrate config to aws,mf-risk-gateway,
Aesthetics,2023-02-07,,true,14m,Personal,8a36a75c-adbc-4ca7-b3aa-601dae417ac5,Liebesfreud,Physics,
Operation,2023-04-13,,true,48m,MFVN,7ce50e2c-2c53-4e27-b5de-f4878cebb038,Work with Kami,marketflow,
Engineering,2023-02-22,,true,10m,Personal,81a1b8fc-9ab0-481d-bf20-6a7729a62779,Physics,Physics,
Engineering,2023-03-06,,true,5m,Personal,1f890af4-484c-47cf-852a-3dbf18606c43,Reality,Reality,
Operation,2023-04-06,,true,58m,MFVN,d32c9251-716b-4191-9284-88c970727246,Create preset v11,mf-funnel,
Operation,2023-05-26,,true,4:30,MFVN,43326dda-3330-4b5b-ab9d-c799bee76f96,Update funnels,mf-funnel,
Operation,2023-03-29,,true,25m,MFVN,5edd5380-0d9e-48a0-bf10-122625c3003a,Update UI funnel,mf-funnel,
Aesthetics,2022-1023-22,,true,30m,Personal,40c42631-b71f-468d-8022-429c1f81b23c,Management sheet : Net consumption 1%,CC++,
Operation,2022-12-15,,true,49m,Personal,c8edd5e5-4dcb-4f9b-853f-4af2bd89026d,Update copy,mf-websites,mf-learning
Operation,2023-04-03,,true,21m,MFVN,16f1e560-1995-4e09-82de-8b25b7f23014,Sync call,marketflow,mf-com
